county,embedding
Alexander Illinois,"-0.05240332, 0.06082908, 0.01394861, 0.03581156, 0.00571201, 0.02280948, 0.01630495,-0.02039545,-0.02266162, 0.01972649,-0.04929629, 0.02125593, 0.00260913,-0.01429798, 0.02544668, 0.00045266,-0.04039473,-0.06711435,-0.02005933, 0.003927  , 0.00485462,-0.03437691, 0.0256832 , 0.00625462, 0.00546927, 0.00176371, 0.01548279,-0.00200661, 0.02201683, 0.01176699,-0.0243244 , 0.00862005, 0.03655712, 0.01117776,-0.00967192, 0.00095316,-0.03507575,-0.03922931,-0.00826364, 0.00219894, 0.04537333, 0.05967467,-0.03052362,-0.00771907,-0.03285674, 0.01526889,-0.0087967 ,-0.00143449,-0.02510507, 0.0217801 "
Alexander North Carolina,"-4.14257944e-02,-4.97035272e-02,-2.62914337e-02, 1.97215918e-02,-1.31373887e-03, 4.12479136e-03,-7.21995966e-05, 3.29080317e-03,-5.71824005e-03, 3.08760582e-03, 2.03582502e-04, 7.49231409e-03, 1.14392452e-02,-1.53289689e-02,-2.03286903e-03,-1.08401449e-02,-8.14162474e-03, 5.33475634e-03,-1.18252626e-02, 2.12574471e-03,-8.37828033e-03,-2.14068242e-03, 1.16478512e-02,-1.40177913e-03, 1.32762715e-02,-6.40316494e-03, 9.18741710e-03,-1.59525927e-02,-9.35674366e-03, 2.47324747e-03,-2.14840542e-03, 3.15565802e-03,-5.92482323e-03, 1.93078781e-03,-9.05351341e-03, 1.48584263e-03,-1.05670299e-02, 2.20634299e-03, 1.09413033e-02, 1.67722497e-02, 2.58556358e-03, 1.86720211e-02,-2.29546018e-02,-1.66230602e-03,-5.48100332e-03, 1.88452918e-02, 3.04897130e-03, 2.81485822e-03, 4.82275995e-04, 8.00805725e-03"
Alexandria city Virginia,"-0.01488153,-0.04869998, 0.01300622,-0.05955182,-0.02459797, 0.02355274,-0.00301541,-0.00600774,-0.02276278, 0.02839935, 0.01276738,-0.00384919, 0.00024437,-0.01573641, 0.00080345,-0.00277072,-0.00609139, 0.02310689,-0.02480706,-0.0090083 ,-0.01843982,-0.01559045,-0.00119215, 0.01107164, 0.00615212,-0.01396013, 0.02419488, 0.00842619,-0.00746344,-0.01443342,-0.00973016,-0.00628964,-0.01039096, 0.00749812,-0.00972999, 0.01037307, 0.00233079,-0.00603223, 0.00023441,-0.00039755,-0.01687179,-0.01939739, 0.01156658,-0.00800177, 0.00453259, 0.00577322, 0.00226186,-0.00729953,-0.00903587,-0.01164249"
Alfalfa Oklahoma,"-2.4944875e-02, 5.9619758e-02,-3.3917774e-02, 6.9487323e-03, 2.6806232e-02,-3.9601140e-02, 2.0097319e-02,-7.4691899e-02,-2.0777203e-02, 2.7946845e-02,-1.0447398e-02, 1.2584989e-02, 1.1948037e-03,-1.2079306e-02,-5.8128485e-03, 3.9568488e-03, 1.0734949e-02,-2.1662749e-03,-1.6073151e-02, 1.4066020e-03, 1.5673313e-02,-2.0855131e-02,-2.2441296e-02, 8.4385183e-03, 1.1216587e-02,-3.2552951e-05, 1.0403286e-02, 9.9199656e-03,-6.8716882e-03,-3.5493237e-03, 1.7075656e-02, 1.2929575e-02, 2.7524820e-02,-1.1798911e-02,-4.8307991e-03,-5.6057461e-03,-7.2053745e-03, 2.9517086e-03,-3.9374863e-04,-1.9196423e-02,-6.3993465e-03, 4.8858803e-03, 2.9631082e-02,-3.0789107e-02, 2.9149383e-02,-3.1479668e-02, 4.5469073e-03, 3.6346728e-03,-6.1656879e-03,-1.0301234e-02"
Alger Michigan," 0.00013934, 0.05100283, 0.04568081, 0.01838444, 0.02045228, 0.01270046,-0.03128218,-0.02076148,-0.01823556,-0.00408974, 0.00095515, 0.00261818,-0.01130972, 0.01114634,-0.00846233, 0.02442075,-0.02902046, 0.029027  ,-0.01471522, 0.00987115, 0.00318118, 0.01038015,-0.01586815, 0.01318894,-0.00402092, 0.01959064,-0.02620444, 0.00583759,-0.01123991, 0.00819627,-0.01007897, 0.00518184, 0.02169202,-0.00688459, 0.00153726, 0.0123749 , 0.00582666, 0.020227  ,-0.01773092, 0.00586987,-0.01094394,-0.01943853,-0.00313118,-0.00023093,-0.00954044,-0.00670432, 0.00089819, 0.00818329, 0.01527645,-0.0075364 "
Allamakee Iowa,"-0.02934971, 0.10328721, 0.04520531,-0.00672877, 0.00718408, 0.01215458,-0.02749008, 0.03199379,-0.0038483 , 0.01629668,-0.0004326 ,-0.01491576, 0.01668464,-0.00211228, 0.0195282 ,-0.00674159,-0.00259056, 0.00625828, 0.01226141, 0.00635789,-0.00093507, 0.00696163,-0.00959206, 0.01491194,-0.0019268 ,-0.03357679, 0.0117838 ,-0.00599224, 0.00436937, 0.00198939, 0.00821477, 0.00418148, 0.00465934, 0.01421138,-0.01274824,-0.0045006 ,-0.00436603, 0.00719548,-0.01927066, 0.00093149,-0.01116589,-0.01264133,-0.00690092,-0.00342664,-0.01469336,-0.00999792,-0.00895356, 0.02206553, 0.00834012,-0.00779832"
Allegan Michigan,"-0.02864675,-0.00195155,-0.01156987, 0.01375188,-0.01518106, 0.00816549, 0.0207674 ,-0.01198846,-0.00493311,-0.01019578, 0.00272177, 0.02565414,-0.00268995, 0.00796513,-0.0090512 , 0.01217822,-0.00715087, 0.02245422, 0.00152994,-0.00483425,-0.01110592, 0.01796339, 0.01353044,-0.00161321,-0.00070345,-0.00309572, 0.0005464 ,-0.0011224 ,-0.01371793, 0.00658674, 0.0138612 , 0.00564831, 0.00327306, 0.0093572 ,-0.00269992,-0.0008834 , 0.0055069 , 0.00437184, 0.006996  ,-0.0010309 , 0.00438462,-0.0179401 ,-0.00313642, 0.00477733, 0.00089054,-0.00026294,-0.00597007, 0.00774117, 0.00395845,-0.00860058"
Allegany Maryland,"-0.02616709,-0.01944807,-0.01604087, 0.02177516,-0.00172001, 0.00185549,-0.00148142, 0.00702685,-0.00539374,-0.01747778, 0.02515026,-0.01411592, 0.01260038,-0.00836224, 0.00564414,-0.00311596,-0.01195715, 0.00655914,-0.00113742, 0.013483  ,-0.01627833, 0.00095339,-0.00525111, 0.00094547, 0.01152494, 0.01268611, 0.00220151,-0.00301885,-0.00221859,-0.00279225, 0.00731899, 0.00086962,-0.00707848,-0.00237454, 0.00953704, 0.0155035 ,-0.00871827,-0.00840576, 0.00564697, 0.01654552, 0.00069495, 0.00319614, 0.00087699, 0.00466124,-0.00135311, 0.01383318,-0.00348673,-0.00256272, 0.00911779,-0.00179477"
Allegany New York,"-0.03289701, 0.02279803, 0.00200857, 0.004619  , 0.0235595 , 0.00479083,-0.01308216, 0.01183284,-0.0210247 ,-0.01097622,-0.00652807,-0.00832324, 0.01000406, 0.00630237, 0.00325879, 0.01100232,-0.0088677 ,-0.00889504,-0.00498687,-0.01256136,-0.01747013,-0.00653321,-0.00216519,-0.0031037 ,-0.01234137, 0.0080132 , 0.0008245 ,-0.00394576,-0.01624848, 0.01194778, 0.01129296,-0.00927487,-0.00225453, 0.00363238, 0.00940402, 0.00073458,-0.00250885, 0.00512081, 0.00654128, 0.00428567, 0.00253571, 0.00989589, 0.00982468, 0.0075204 ,-0.00190482, 0.01138665,-0.00080183, 0.00069895, 0.00388221, 0.00951381"
Alleghany North Carolina,"-0.05180801, 0.0511476 ,-0.01175082,-0.04835209,-0.02127539,-0.01610866, 0.01644591,-0.01793498,-0.01146196, 0.0099607 ,-0.0065378 ,-0.00585577, 0.02900532, 0.01052284, 0.02384082,-0.0071832 , 0.00826444,-0.00598572, 0.01446677, 0.00616966, 0.00470118, 0.00102968, 0.00363785,-0.00182632, 0.01334884,-0.01049508, 0.00684131, 0.01898261, 0.0140811 , 0.02071509,-0.00761798,-0.01629532, 0.00773782, 0.0077362 , 0.01856114,-0.00882765,-0.01131058,-0.00553683, 0.00051908,-0.00184589, 0.01290802,-0.0014046 ,-0.00631856,-0.00058725,-0.01933788,-0.0069092 ,-0.01503499,-0.01764968,-0.01630623, 0.0071936 "
Alleghany Virginia,"-4.45754640e-02, 1.53240114e-02,-1.34073319e-02, 2.58766040e-02,-3.07849310e-02,-1.15735643e-02, 1.78860556e-02, 1.03924179e-03,-1.11832693e-02, 9.40164644e-03, 2.34457217e-02,-9.59318876e-03, 9.10802558e-03,-2.12870408e-02, 1.57058630e-02,-5.13311429e-03, 1.53270727e-02, 2.41641905e-02, 2.13877838e-02, 1.46181416e-02,-1.33196590e-02,-2.59090662e-02, 5.45615889e-03,-1.03075765e-02, 2.49840930e-04, 1.13958609e-03, 1.40246674e-02, 1.26159750e-03, 4.81490931e-03, 9.44670290e-03, 1.95409078e-03,-7.33066350e-03, 8.60872585e-03,-1.93373999e-05, 3.40638147e-03, 1.28601165e-02, 2.72903661e-03, 1.17222704e-02,-6.90445444e-03, 4.11794800e-03, 1.16984472e-02,-4.09516972e-03, 4.86587989e-04, 3.40956356e-03, 1.00009767e-02, 1.03524923e-02,-1.50390121e-03, 1.29006822e-02, 1.59089062e-02,-8.99972767e-03"
Allegheny Pennsylvania," 0.01966514, 0.03215605,-0.03021629, 0.06936046,-0.15758745, 0.07150442, 0.03444304, 0.05173626, 0.02813072, 0.01615428,-0.14121543,-0.03799124,-0.01316173,-0.00599379,-0.04782657, 0.00342703,-0.05885428, 0.03979688,-0.00317543,-0.02380876, 0.0294571 , 0.01050989,-0.0513173 ,-0.02132985,-0.0137119 , 0.02666118, 0.01164076,-0.01815728,-0.0180417 ,-0.02944702,-0.02162478,-0.02025273,-0.09901039, 0.02959247, 0.00074966, 0.02282541,-0.06177237, 0.02760121,-0.08441841,-0.00997148, 0.06929925,-0.03388359, 0.05693561, 0.01832375, 0.0021368 ,-0.04865273, 0.00092145,-0.01126497,-0.0039523 ,-0.00648563"
Allen Indiana,"-0.01836642,-0.03458448, 0.00498029, 0.05353692,-0.05069691, 0.00690706,-0.02509381,-0.00668549, 0.0135236 ,-0.00420155,-0.02218816, 0.00471173, 0.00735803, 0.0226662 , 0.00646529,-0.04038631,-0.00460741,-0.01733988, 0.00755559,-0.0163598 , 0.02254826, 0.00232219,-0.01362483,-0.03405399,-0.00933915, 0.02239022, 0.00933013, 0.00375328,-0.00323318, 0.0344782 ,-0.01076071,-0.00573221,-0.03780168, 0.00216209, 0.00359948, 0.01237196,-0.00715761, 0.01804537,-0.00223653,-0.00394214,-0.01221358,-0.014569  , 0.00410467, 0.0133365 , 0.01083609, 0.00057942, 0.00878114, 0.02174786, 0.00375535,-0.00340476"
Allen Kansas,"-3.5188854e-02, 1.2664455e-02,-2.0387288e-02, 1.1622814e-02, 3.1884175e-02,-5.1517576e-02,-1.2958073e-02, 2.2320161e-02, 9.2225883e-04,-2.3580056e-02,-2.2013429e-04,-4.6009724e-03, 1.5816074e-02,-7.7090221e-03,-8.9658331e-03, 2.1376431e-02, 7.6337610e-03,-1.2031439e-02,-9.1208203e-04,-2.8071830e-03, 8.6066863e-03,-6.0501264e-04, 2.3521930e-02, 4.2451243e-03, 1.1343528e-02,-3.1620008e-03, 2.9670576e-02, 3.5013449e-03, 1.4843437e-02, 1.4563809e-03, 3.6446566e-03, 5.0104088e-03, 1.1643980e-03, 8.5690478e-03,-9.7681492e-05, 1.0474395e-02, 1.6711318e-03,-8.1085209e-03, 1.1742912e-02, 3.0592107e-03, 5.5934163e-03,-5.6758202e-03, 1.2386942e-02, 1.7557170e-02,-2.8280348e-02, 8.2060834e-04, 9.9125197e-03,-1.4823240e-02, 8.0715427e-03, 2.2390831e-02"
Allen Kentucky,"-5.4850415e-03,-2.8979011e-02, 5.6197606e-03, 1.8848065e-02, 4.5324615e-03, 1.1420360e-02,-4.9365195e-03,-3.5785960e-03,-7.4093407e-03, 3.3644212e-03, 2.3621905e-03, 1.3616466e-02,-6.7384522e-03, 9.0606697e-04, 5.4885540e-03, 7.7505126e-03, 5.8449050e-03,-1.9485405e-02, 2.0338451e-03,-2.4662839e-02, 5.7181442e-04,-3.9560499e-04,-1.0272884e-02,-1.2386595e-02, 1.0747280e-02,-9.7231579e-04,-1.7574456e-02,-8.8666854e-03,-1.9425401e-02, 8.6146435e-03,-9.0670697e-03,-5.6490797e-04,-1.1586088e-03,-6.4495294e-03, 1.3144859e-02,-7.9458784e-03, 5.2241762e-03,-4.9288217e-03,-1.2760037e-02, 3.5921165e-03, 3.6851887e-03,-8.7916860e-03,-2.1666804e-04,-3.0032077e-04, 1.6496478e-03, 6.6520716e-03, 1.0811369e-02,-9.6352225e-05, 4.8414832e-03, 7.0793452e-03"
Allen Ohio,"-0.00223142,-0.03003358, 0.00209718, 0.02204598,-0.02070442,-0.00251015,-0.00691578, 0.00293291, 0.00498672,-0.01730557, 0.01177614,-0.00461961, 0.00351884, 0.00353305, 0.00195239,-0.01400079, 0.00869374, 0.00077775,-0.02086166,-0.00140485,-0.02716547,-0.0002014 ,-0.00470774,-0.00534855, 0.00731101, 0.00573965, 0.00370458, 0.00505154, 0.01290265,-0.00391124,-0.01348713, 0.00659884, 0.00849037, 0.00592123, 0.01346197,-0.00256128, 0.0016585 ,-0.0002625 , 0.01618181, 0.0123892 ,-0.00219306,-0.00455627,-0.00504689, 0.0115434 , 0.00275627, 0.00735488, 0.00973775, 0.01085313, 0.01043113, 0.0007129 "
Allen Parish Louisiana," 7.3349744e-01, 1.2993912e-01,-1.6153827e-01, 1.7753117e-02, 3.6517922e-02, 6.1991219e-03, 1.9067160e-03,-1.9229302e-03,-2.7557459e-02, 9.3100071e-03, 2.8748710e-02,-5.3150430e-03, 5.6521380e-03, 1.0414241e-03, 1.6223121e-02, 9.1163777e-03,-3.6762517e-03,-7.8644129e-03, 9.2987791e-03,-1.3841838e-02, 1.0508177e-02,-2.4710612e-03,-2.8013759e-03,-8.1953024e-03, 1.4425452e-02,-2.1494573e-04, 1.1538587e-03, 8.2001910e-03, 3.3764900e-03, 1.4928032e-02,-1.4537112e-03,-3.9329752e-03,-7.0861005e-03,-6.8215784e-03,-2.4903216e-03, 4.8721894e-03,-6.3698948e-03,-1.0798661e-03,-2.2868714e-03, 1.8885476e-04, 5.6278161e-03,-1.5817249e-02, 4.1737440e-03, 8.5024856e-04, 4.8802928e-03, 8.5673382e-04, 1.5542962e-02, 6.5804799e-03,-1.4006022e-04, 1.1208560e-03"
Allendale South Carolina,"-0.02555574,-0.01086381, 0.01347641, 0.03085749, 0.04389917, 0.00519053, 0.00125962, 0.02967574,-0.00825113, 0.00565475, 0.04228029,-0.00738637, 0.00954101,-0.0226355 ,-0.01109279,-0.01308994, 0.0027345 , 0.01152764,-0.01856354, 0.01622069,-0.00617087,-0.02506422,-0.00739321,-0.01663707, 0.01059474, 0.01122504, 0.03168933,-0.01111514,-0.01027984, 0.00894977,-0.0010427 ,-0.00205256,-0.00933537, 0.01411621, 0.01386449,-0.00805721, 0.01883068,-0.00629675,-0.03122637,-0.01405508, 0.00372106, 0.00082354, 0.02284712,-0.01581843,-0.01106939, 0.01574285,-0.01637239,-0.00065784, 0.0136383 ,-0.01565997"
Alpena Michigan,"-0.02296747, 0.0266603 , 0.01668576, 0.02057952, 0.00054715, 0.00738836,-0.00083117, 0.00601131,-0.01579752, 0.00291871, 0.03388605,-0.0125615 , 0.00239838,-0.00615627,-0.01259596,-0.00399558,-0.00233496, 0.01960285,-0.0084487 , 0.01100871,-0.00223958, 0.01552955,-0.0028391 , 0.01381147, 0.00447245, 0.00847255,-0.0135702 , 0.005474  ,-0.01351542, 0.01617137,-0.00771976,-0.01138321, 0.01293711, 0.00053903, 0.00281083, 0.00944426,-0.01345263, 0.00395746,-0.00204525,-0.001226  ,-0.0101807 ,-0.00565663,-0.00233098, 0.00253957, 0.01808366, 0.00685841, 0.00288924, 0.00681772, 0.00731819,-0.00722285"
Alpine California,"-0.02572319, 0.0240326 , 0.00903235,-0.07158085,-0.03348318,-0.01568078, 0.00205122, 0.01986229,-0.02036194,-0.02700012,-0.00831315, 0.01513055,-0.00460908, 0.01675683,-0.01184194,-0.01509657,-0.05448001,-0.01782914,-0.00595597,-0.00018388,-0.00165546, 0.01872102, 0.00746265,-0.00532001, 0.01747147,-0.0076411 , 0.0075478 , 0.02875157, 0.00243113, 0.0403649 , 0.02194875, 0.00094129,-0.0063901 , 0.00313203,-0.01062019,-0.00135711, 0.00026879, 0.01821718, 0.01645271, 0.00953028, 0.02111041,-0.00334227, 0.00250221, 0.00429576, 0.01386753, 0.00387562,-0.01535993, 0.0024049 ,-0.02024   ,-0.00902282"
Amador California,"-0.02237915,-0.01833023, 0.00858747,-0.0417334 ,-0.02256557,-0.00368696, 0.01819552, 0.01181348,-0.01891205,-0.00536043, 0.00607161,-0.00296592, 0.02041912,-0.00119038, 0.01036497,-0.01331758,-0.01534244, 0.00065219,-0.00783889,-0.00604386, 0.02009728,-0.00187468,-0.00510749, 0.00709834, 0.02312839,-0.00273328,-0.02086119, 0.00044412, 0.01014389, 0.01414281, 0.01422003,-0.0056181 , 0.01268374, 0.01105466, 0.01506065,-0.00053697,-0.01434043, 0.00234546,-0.00298772,-0.00515496, 0.00550835,-0.00509114,-0.02877279,-0.00671493, 0.00176632, 0.0212302 ,-0.01287362,-0.00334191, 0.01198039, 0.00095313"
Amelia Virginia,"-0.04307535,-0.06715146,-0.04163552, 0.0229936 , 0.00463744,-0.00571797, 0.05279684,-0.00373329,-0.01160969, 0.02613262, 0.01066847, 0.00314691,-0.01895602,-0.00341635,-0.0018796 ,-0.00389456, 0.01531808,-0.00475621, 0.02148122,-0.01240216, 0.01537248,-0.01389584, 0.01470268, 0.011086  , 0.02432693,-0.01378382,-0.00371592, 0.00683836,-0.01666782,-0.01399918, 0.00816542,-0.01162753,-0.01554662,-0.00332056, 0.03914168, 0.02875544,-0.011395  , 0.00791338,-0.00056675, 0.00118849,-0.01395578,-0.00779879,-0.01387783, 0.00741055, 0.00804268,-0.00263556, 0.00884361, 0.00366844, 0.00033442,-0.01155845"
Amherst Virginia,"-0.01552526,-0.04512771,-0.00843634, 0.04422714,-0.00571862, 0.01376012, 0.01142487, 0.00171212,-0.00832125, 0.02172121, 0.01792564,-0.00533175, 0.00089234, 0.02645948, 0.00649115,-0.00258967,-0.00611349,-0.01302032, 0.01261087, 0.00934676, 0.00127209,-0.01167607,-0.00228901, 0.00220771,-0.01718043, 0.00063676,-0.00385036,-0.00690204, 0.00318348, 0.00421464, 0.00076705,-0.00192703,-0.00161294,-0.00505482, 0.01728815, 0.01062887, 0.00472533, 0.01422539, 0.00514344, 0.00507635, 0.00857429, 0.00591577, 0.01004187,-0.0003605 ,-0.00542566, 0.00292845, 0.00090418, 0.01017584, 0.01404902,-0.00062595"
Amite Mississippi,"-0.00539044, 0.02796435,-0.00432416,-0.04073254, 0.01928126, 0.02789978, 0.01802603, 0.01157907, 0.01958623, 0.01417337,-0.00353827, 0.03797082, 0.01903544,-0.02394122,-0.02370271,-0.02213626,-0.01904514,-0.037509  ,-0.01126875,-0.03216948, 0.0347416 ,-0.01212372, 0.01475267, 0.02568518,-0.01578327,-0.00603115, 0.00617125, 0.03330215,-0.01510367, 0.00727502, 0.01672501, 0.00719649, 0.02743738, 0.02504789, 0.00952968,-0.04123595, 0.00969318,-0.01691178, 0.01995526,-0.02509059,-0.01544109, 0.00809847, 0.01954113,-0.00538095, 0.01720623, 0.02980083, 0.00756774,-0.00066773,-0.00393772, 0.01162018"
Anchorage Municipality Alaska," 0.02699655, 0.1693728 , 0.10100081,-0.2577113 ,-0.25178772, 0.26196018, 0.0245626 , 0.00242536, 0.17113206,-0.22800986, 0.27609968, 0.11975829,-0.01915498,-0.1283886 ,-0.09769243,-0.00852939,-0.26034462,-0.1497375 ,-0.1143674 , 0.21720093, 0.21834184,-0.17130788, 0.21433054,-0.20962688,-0.08933675,-0.13439186,-0.02899358,-0.08060487, 0.08902895, 0.0461267 , 0.10735494, 0.05819224,-0.01541173,-0.03283335,-0.07115143, 0.10679388,-0.02083573,-0.06170373, 0.10248233,-0.07398372,-0.11585646,-0.07633822,-0.01704535, 0.01958293,-0.00491051,-0.0080018 ,-0.06907775,-0.05736896, 0.04723381, 0.03794627"
Anderson Kansas,"-3.22526395e-02, 1.41496314e-02,-1.89605821e-02,-2.18880121e-02, 1.70016699e-02,-2.53907274e-02, 1.64362360e-02, 2.99015990e-03,-3.09974290e-02, 1.97699163e-02, 1.85870435e-02, 2.29631690e-03, 5.62505471e-03, 5.78815164e-03, 3.25504690e-03,-2.49401806e-03, 2.95463309e-04, 6.04409957e-03,-3.70648759e-03,-1.90203171e-02, 2.53951866e-02, 2.30068597e-03,-1.47507135e-02,-2.39289715e-03, 6.56929985e-03, 1.20991864e-03, 2.61414982e-02,-7.94595457e-04, 4.73061856e-03,-5.11078490e-03,-1.29655255e-02, 2.73226993e-04,-1.64110120e-02,-3.91294854e-03, 6.77592470e-04,-7.23615894e-03, 1.56631984e-04,-1.58197097e-02,-4.86934511e-03, 2.92300596e-03,-6.70529436e-03, 3.07798223e-03, 6.17393816e-05, 9.34921484e-03,-1.16388524e-04,-4.11209883e-03, 1.71467545e-03, 5.55810519e-03,-5.82625531e-03,-2.62733200e-03"
Anderson Kentucky,"-0.02672263,-0.01157142,-0.01609087, 0.02898229, 0.02702148, 0.00397254, 0.01076741, 0.00569526,-0.0061867 ,-0.00309647, 0.00710321,-0.00653323, 0.00671236, 0.01182891, 0.00759963, 0.00757766, 0.00327408,-0.00720089, 0.00061113,-0.0201842 , 0.00582071, 0.00623869,-0.01495821,-0.0040141 , 0.00384623, 0.01544366,-0.00428493,-0.01087429,-0.01133666,-0.0103914 ,-0.00774988, 0.00810091, 0.00035266, 0.0007925 ,-0.00372705, 0.00767514,-0.00498743,-0.00840527, 0.01276201,-0.02380341, 0.01037143, 0.00514128, 0.00587243, 0.01012733,-0.01069763, 0.00369421,-0.00781329, 0.0140169 , 0.00793956, 0.0042737 "
Anderson South Carolina," 1.0487037e-02,-2.7021470e-02, 9.8457839e-03, 2.5062867e-02, 1.3281952e-02, 1.2039148e-02,-1.9544240e-02,-5.7584862e-03,-1.5967786e-02,-2.1668305e-03,-7.3465295e-03,-1.6972976e-02, 3.7111710e-03,-2.4443265e-02,-2.9014187e-02,-8.4552271e-03, 3.8768379e-03,-7.0467824e-03,-7.9214955e-03, 6.4836098e-03, 1.3500546e-02, 1.3932670e-02, 9.6157594e-03, 9.6089102e-04, 1.8521069e-02,-1.7736567e-02, 1.0339091e-02, 2.6669109e-04, 3.7518729e-02,-5.5279797e-03,-2.4467721e-03, 1.1734297e-03, 1.1056783e-02, 2.5972391e-02, 1.2036085e-02, 2.0908741e-02, 4.0712361e-03,-6.8084551e-03, 1.9902268e-02,-2.8747609e-03, 1.1021762e-02,-3.6704710e-03, 3.7437952e-03, 2.1128265e-02,-2.0415748e-02, 2.0621758e-02, 1.2497031e-02,-4.5458074e-03,-1.0287258e-02, 2.0886295e-05"
Anderson Tennessee,"-0.00274886,-0.04072226,-0.03017147, 0.03990711, 0.02034429,-0.02309418,-0.00585609,-0.00577008, 0.0064678 ,-0.02041743,-0.00883016,-0.00040265,-0.00709258,-0.00373402, 0.00210868, 0.00694153,-0.0028609 , 0.01600161,-0.00853232, 0.00609488,-0.00647763,-0.00400191, 0.009826  ,-0.00982214,-0.00970272, 0.00604434, 0.00151304,-0.0107587 ,-0.00080265, 0.0128609 ,-0.00409456,-0.00982755,-0.00657116,-0.0044033 ,-0.00233878, 0.00625933,-0.00266019, 0.00948384,-0.00403057,-0.00387497, 0.00048765, 0.00123985,-0.00333078, 0.00176985, 0.0105833 ,-0.00422851, 0.00620747, 0.00667137, 0.00115099,-0.00696224"
Anderson Texas," 0.01681156, 0.00170105, 0.0250115 ,-0.02415789,-0.01152807,-0.00093794,-0.0198811 ,-0.02551077,-0.01615271, 0.01049775,-0.0590887 , 0.01831561, 0.00374889,-0.01461591,-0.0150669 , 0.01633329, 0.00255766,-0.00104328,-0.00484804, 0.00983381, 0.02855607,-0.00666475, 0.04068385, 0.02367863,-0.00313392, 0.00101313, 0.00998513,-0.01698919, 0.03888637, 0.00948556, 0.00164218,-0.00398069, 0.00024355, 0.01258823, 0.00287319, 0.02063765,-0.00385967,-0.00761415,-0.00946787,-0.00239717,-0.00047182,-0.00348447,-0.00422292, 0.0222529 ,-0.02233771, 0.01515696, 0.00677796, 0.00662278,-0.00637032, 0.00589588"
Andrew Missouri,"-0.06516522, 0.02941646,-0.00272222,-0.00380766,-0.00455808,-0.01405832,-0.00373813,-0.0356316 , 0.00934938, 0.00633755,-0.00379491, 0.00806275, 0.02376103,-0.02678458,-0.01439384,-0.01969557, 0.00395773,-0.01547763, 0.00370451,-0.02415977,-0.00028687,-0.02795325,-0.00124708,-0.03775064,-0.00834094,-0.02827044, 0.03164508, 0.01026022,-0.01314123,-0.01728407,-0.01391087, 0.00944837, 0.00855201,-0.00870684,-0.01361329,-0.00062882,-0.0102833 ,-0.02262102,-0.02417844,-0.01472612, 0.00023922, 0.00023226, 0.03127626, 0.01011634, 0.0036207 , 0.00998526,-0.00162816, 0.00308131,-0.01075699, 0.00822818"
Andrews Texas," 0.0328429 ,-0.07523822,-0.01863424,-0.08323324, 0.00164246,-0.02843154,-0.03684648,-0.00935419, 0.04267102, 0.00595918,-0.02274722,-0.00697684, 0.00011758, 0.00416939, 0.02661941,-0.00836403,-0.0127192 ,-0.01813664, 0.00508799,-0.00391035,-0.00539873,-0.02125882, 0.01226646,-0.00176943,-0.0018245 ,-0.00285386,-0.02525823, 0.02076916,-0.01347541, 0.00488972,-0.00898172,-0.01745459, 0.00165196, 0.00754506,-0.0066968 , 0.00848781, 0.00210511,-0.00611362,-0.00058145, 0.00573443, 0.00124171,-0.00495742, 0.00871484, 0.00637996, 0.00095986,-0.00949413,-0.00196022, 0.01228987,-0.00254606,-0.00616453"
Androscoggin Maine,"-0.03056202,-0.02647438,-0.01366965,-0.01940619,-0.01766228, 0.01987171, 0.01729228, 0.00324474,-0.0276876 , 0.00487329, 0.01040941, 0.00091988, 0.00123835,-0.01499101,-0.00958021,-0.00826962,-0.02766221, 0.00453037,-0.01763627, 0.00427583,-0.01447788, 0.01226332, 0.01249433,-0.0110913 , 0.00431954,-0.00192634, 0.00027754, 0.00390804, 0.00897017,-0.00575769,-0.0101193 , 0.00265122,-0.00173743,-0.00369737, 0.01674087,-0.00435815, 0.00082811,-0.00339589,-0.00514061, 0.0025058 , 0.00401906, 0.00683717,-0.00749011,-0.01221321, 0.00833203, 0.00187636, 0.0012237 ,-0.01601622, 0.00099253,-0.00541057"
Angelina Texas," 0.04105093,-0.08001038,-0.00538764,-0.05141469, 0.02486051,-0.01945822, 0.00373306,-0.00623724, 0.00098417, 0.02374184,-0.00678769,-0.00449769, 0.01579173,-0.01020938, 0.01599941, 0.00382457, 0.00722024,-0.02160288, 0.00463044, 0.00712175, 0.02372535, 0.00824203,-0.00533929, 0.00120009,-0.00165076, 0.02684391,-0.00749936,-0.01134468, 0.00388173, 0.00062883,-0.00727698,-0.00977798,-0.00318799,-0.02332271,-0.00879434, 0.00668623,-0.00029954,-0.00173738,-0.01285508, 0.00202677, 0.00944586, 0.00445509,-0.0117047 ,-0.00075403,-0.0089071 , 0.00717099, 0.01099354, 0.00107987, 0.00580165, 0.01117653"
