county,embedding
Montgomery Alabama," 0.04339375,-0.05471567, 0.00515398, 0.03666967, 0.01203746,-0.01004662, 0.01486698, 0.00882985, 0.00405278, 0.00388703,-0.00458791, 0.00903691,-0.00655186, 0.00065947,-0.0104019 , 0.00310908,-0.00546383,-0.00324106, 0.00974597, 0.0090368 , 0.00078984,-0.00332107,-0.00638874,-0.00361206, 0.00610208, 0.0029713 , 0.00583124,-0.0012118 ,-0.00750417, 0.00285906,-0.00472258, 0.00498143, 0.00311516, 0.00140311, 0.00029956,-0.00439207,-0.00218059,-0.00465101, 0.00358705, 0.0007342 ,-0.00549479, 0.00267221,-0.00459962,-0.00023885,-0.00226594, 0.00155872,-0.00067693, 0.00122179, 0.00130985,-0.00211057"
Montgomery Arkansas,"-1.10773042e-01, 1.06119394e-01, 4.76673357e-02, 4.54143295e-03, 3.10397521e-02,-1.66836604e-02,-5.81519194e-02, 1.56921118e-01, 4.17967001e-03,-1.65077969e-02,-2.87219007e-02,-3.81222703e-02, 5.10852505e-03,-1.34075368e-02, 4.66283178e-03, 1.87151153e-02,-1.79390181e-02,-2.87268963e-03,-1.44016752e-02, 2.62632072e-02,-1.66954694e-03,-7.76141649e-03, 2.37830519e-03, 1.14615271e-02,-1.65853836e-02, 2.51058042e-02, 3.05995392e-03,-1.04861530e-02,-4.76263603e-03,-3.92040797e-03,-1.77649260e-02,-1.82163361e-02, 7.30593363e-03,-4.79594292e-03,-5.38790878e-03, 4.82497562e-04,-4.72427765e-03, 2.80537759e-03,-4.76912176e-03,-1.05339056e-03, 1.82060304e-03,-7.18040159e-03, 2.93737696e-03, 1.27504900e-04, 4.47153667e-04, 5.31970465e-04, 2.22152867e-03,-1.04797806e-03,-2.86219385e-03, 7.33539928e-04"
Montgomery Georgia,"-2.9424964e-02,-6.6946745e-03, 6.3618436e-02, 5.8502775e-02, 4.1994892e-02,-2.0453425e-03, 2.9713683e-02,-2.6378402e-02,-2.4178773e-03, 2.2242844e-02, 1.1108873e-02, 3.2979794e-02,-1.9608093e-02,-1.3136218e-02, 1.5086976e-02, 1.3489868e-02, 1.1401626e-02,-5.9256256e-03, 7.4627260e-03,-1.5173027e-03,-5.5135763e-03,-3.2138338e-03,-1.7668877e-02,-8.6087961e-04, 1.5996072e-02, 4.5561846e-03,-4.7339383e-03, 4.1208128e-04, 2.6770977e-03, 9.4788056e-03,-2.3222566e-03, 5.6260861e-03, 4.8276177e-03, 7.4114338e-03,-5.2957176e-03,-2.5603701e-03, 1.4138473e-04,-1.5300128e-03, 5.5203605e-03,-1.5142617e-03,-2.1471495e-03, 3.2081576e-03, 2.1515922e-03,-2.1405932e-03, 3.2702102e-03, 3.9207229e-05, 2.2368205e-03,-3.3450918e-03, 3.8506315e-04,-4.9015041e-04"
Montgomery Illinois,"-2.9883388e-02, 9.1445502e-03, 2.4160140e-03, 5.9960194e-02, 1.5918940e-02, 1.7072124e-02,-4.0287215e-02,-1.5147187e-02, 1.0299148e-02, 9.7162649e-03,-1.5423655e-02,-1.6495800e-02,-2.1621481e-02,-4.0474343e-03, 1.6525337e-02,-1.2398890e-02, 3.5157884e-03,-6.3915076e-03,-5.2833967e-03,-3.9902274e-03,-6.9309957e-03, 7.9601910e-04, 3.5084640e-03,-4.1506221e-03, 3.1725853e-04,-1.7053739e-03,-1.8491938e-03,-1.3720925e-03,-1.9690879e-03, 7.1616529e-04, 7.0634857e-04, 5.0838338e-04, 3.2930594e-04,-1.1728938e-04,-1.5384201e-03, 8.4422925e-04,-6.3614287e-05,-3.7757159e-04, 3.2021286e-05, 8.1873289e-04,-4.2771618e-04,-1.1119098e-05,-1.8742065e-04,-5.3813728e-04, 5.1975751e-04, 1.5098149e-04,-3.4045309e-04,-1.8953596e-04, 3.4506727e-05, 1.9197661e-04"
Montgomery Indiana,"-5.0439257e-02,-2.4673969e-03, 5.6929093e-02,-6.1071079e-02,-3.4138661e-02, 5.1364753e-02,-2.3097379e-02,-1.9179749e-03, 1.5469658e-02,-4.4098590e-03, 6.4668618e-03,-1.6331297e-03, 5.4198354e-03,-7.6873548e-04,-1.2331588e-02,-6.3732830e-03, 1.4449594e-02,-4.3170289e-03, 8.9813406e-03, 1.0468546e-02, 1.0503006e-02,-2.7491972e-03,-1.2550011e-02,-1.1282504e-03, 6.9054472e-03, 7.2793239e-03,-8.7257917e-04,-8.2409503e-03, 2.1910022e-03, 3.5550054e-03,-6.3437363e-03,-4.4103349e-03,-3.2318707e-03,-6.3551432e-03,-3.7719679e-04,-8.1735151e-04, 1.0636718e-03, 2.4090011e-03, 6.9888216e-04, 1.2328897e-03,-2.2241981e-03,-2.2017809e-03,-1.4904165e-03, 6.6092168e-04,-6.2986795e-04, 2.0569115e-04, 6.6408719e-04, 5.1533995e-04, 2.6792766e-06, 2.9126075e-04"
Montgomery Iowa,"-8.8960323e-03, 7.7057369e-02, 7.1632010e-03,-1.9482989e-02,-2.4370751e-03, 6.0455207e-02,-1.6460335e-02,-2.8458836e-03, 3.8783945e-02,-3.7828866e-02,-1.5893223e-02,-1.1774857e-02,-1.4507014e-03,-8.8242516e-03, 9.4833924e-03,-7.4835704e-03,-6.8980972e-03,-4.1430192e-03,-7.7766213e-03,-5.7758987e-03,-4.5382758e-03,-5.6485366e-03,-8.5809559e-04,-3.0139035e-03, 2.2535969e-03,-4.0600919e-03,-1.4781614e-03,-2.7417000e-03, 1.8442050e-04, 2.4584411e-03,-2.1464799e-03, 4.7309338e-03, 5.1908992e-04, 1.9468176e-03, 1.9581134e-03, 2.4028474e-03, 3.1572136e-03,-1.3210003e-03,-2.1867498e-03,-2.5626861e-03, 5.8315876e-03, 5.6862808e-03,-4.2262557e-03,-1.3165649e-03,-2.4307463e-03, 2.0052462e-03, 1.6955594e-03,-1.7946924e-03, 8.3384728e-03, 9.3365321e-05"
Montgomery Kansas," 2.4803482e-02, 8.5321562e-03,-1.1696674e-02, 5.2831780e-02,-9.0555688e-03,-9.2640985e-03,-2.0414783e-02,-2.9535864e-02, 8.5371998e-05, 9.4081163e-03,-1.3977430e-02,-8.0997404e-03,-3.4705461e-03,-1.2367827e-02, 1.3668238e-02, 4.0827445e-03,-4.6164910e-03,-1.2639248e-03,-9.6886009e-03,-4.2797951e-04, 5.0608749e-03, 7.2531489e-04,-1.2453316e-03, 5.7377415e-03, 1.3360335e-03, 1.2466218e-03, 6.5886038e-03, 3.6129849e-03, 1.1807412e-03,-6.3719070e-03, 8.1130201e-03,-6.7383866e-03,-1.3142722e-03, 3.6195409e-03, 9.3039271e-04,-2.1812579e-04,-2.4677929e-03,-3.3063398e-04, 1.2961049e-04, 1.9044041e-04,-9.1094652e-04, 8.7940047e-04, 2.8796279e-04,-2.0069414e-04, 3.1546337e-04,-4.9015216e-04,-3.2335421e-04, 1.7921715e-04,-1.3569888e-04,-1.5809326e-04"
Montgomery Kentucky,"-1.1776064e-01,-7.0517115e-02,-1.5627665e-02, 8.8122226e-03,-4.9342196e-02,-1.8321176e-03,-3.5363189e-03, 1.1777746e-03,-3.0891418e-02,-2.5295291e-02, 2.0188017e-02, 6.0161385e-03,-3.3677095e-03, 4.1210097e-03, 1.2884612e-02,-3.7176635e-03, 5.5138213e-03,-7.6853521e-03,-5.1401998e-03, 6.5028894e-04,-6.0750269e-03, 2.2227450e-03, 1.4467710e-03, 3.6208371e-03, 2.0282422e-03,-6.3496252e-04, 4.6725217e-03, 1.4494074e-03, 1.7216049e-04,-2.4991743e-03, 5.0256308e-03,-3.0367977e-03, 2.6179224e-04, 2.1819177e-03, 1.4876503e-04,-7.7462831e-04,-1.7716234e-03, 3.3728348e-04,-8.9316716e-05,-8.9549721e-05,-3.4931727e-04, 3.9719965e-04, 7.4004830e-04,-2.7552576e-04, 2.4620365e-04,-3.0120302e-04,-3.2255455e-04, 1.6921393e-05,-2.1331102e-04, 1.3751931e-04"
Montgomery Maryland,"-0.08610029,-0.02253454, 0.09779286, 0.00100672, 0.096664  , 0.01528936, 0.00515221,-0.0024989 , 0.02224253, 0.03237267, 0.01719401, 0.03476095, 0.0043898 , 0.00725702,-0.01806658, 0.00279833,-0.03617973, 0.00598642, 0.02710938,-0.02981029, 0.00810175,-0.00402819, 0.00986167,-0.01421788,-0.0087826 , 0.0095139 , 0.00916495,-0.00077635,-0.00875697, 0.00587145, 0.00823429, 0.007125  , 0.01102314, 0.00602958,-0.00414147,-0.00287708,-0.00572471,-0.00627914,-0.00285672,-0.01111842, 0.00033303, 0.00358462,-0.0006148 , 0.00756777, 0.00551143, 0.00290172, 0.00016444, 0.00048216, 0.00265112,-0.00458831"
Montgomery Mississippi," 6.82737306e-02,-2.47626714e-02,-1.32238418e-02,-4.79291305e-02,-6.83476310e-03,-1.67620312e-02,-1.79101191e-02, 1.59461554e-02, 1.09032085e-02,-2.22951528e-02, 3.59414481e-02, 1.17055736e-02,-1.74233578e-02, 1.48241194e-02, 2.00168546e-02, 1.12521159e-03,-3.62242572e-03,-8.79772194e-03,-8.77691375e-04, 6.33845525e-03,-2.76200776e-03, 6.02973159e-03, 3.42537486e-03,-1.24296022e-03, 1.18231699e-04,-6.30642578e-04, 1.16798226e-04,-1.23224151e-03,-2.05044006e-03, 1.71318871e-03, 1.00786157e-03, 6.52149261e-04, 3.95562602e-05,-3.85574211e-04,-1.17260648e-03, 6.74715557e-04,-3.00675631e-04, 3.97064781e-04, 3.05711292e-04, 2.72726873e-04, 5.62341193e-05,-9.49936293e-05, 6.20202394e-04,-4.04383580e-04, 7.49724451e-04, 5.16395899e-04,-2.10316924e-04, 9.31369359e-05, 6.27302725e-05,-1.51308355e-04"
Montgomery Missouri," 0.03644023, 0.10638072,-0.07546221,-0.0016179 ,-0.02282192,-0.04087522, 0.00945744,-0.02098957,-0.0253252 , 0.07569126, 0.05205783,-0.01554811,-0.00932673,-0.00967248, 0.01387174,-0.00518216, 0.00232989,-0.00457325,-0.00017834, 0.00464583,-0.00208072, 0.00598431,-0.00162579,-0.00526292, 0.00029963, 0.0011704 ,-0.00060408,-0.00120334,-0.00034286, 0.00114485,-0.0004093 , 0.00063572, 0.00031106,-0.0001907 ,-0.00137348, 0.00057306, 0.0006874 , 0.00034012, 0.00031131,-0.00027044,-0.00027092,-0.00029251,-0.00026339,-0.0005276 , 0.00023875, 0.00064227,-0.00010776, 0.00023961, 0.00041141, 0.00016044"
Montgomery New York,"-4.0560268e-02, 1.7276654e-02, 1.7662318e-01,-4.3311238e-02,-7.2601222e-02, 2.9055819e-02,-1.9843480e-02, 1.1388544e-03, 1.2915939e-03,-3.1356632e-03, 7.4937496e-05, 1.6003536e-02, 8.0203302e-03,-2.7876045e-03,-2.2463731e-03,-6.9817523e-03,-1.2899017e-03,-8.9384429e-03,-6.4546526e-03,-1.0277574e-03, 1.1285589e-02, 6.1838632e-03, 8.0440855e-03, 2.6077810e-03, 7.3074060e-03,-6.5927120e-04,-1.3995995e-03,-5.8130962e-03,-9.8261854e-04, 2.9849519e-03,-7.7796831e-05, 2.0128887e-03,-1.9385611e-03, 1.5228363e-03, 3.1951822e-03,-5.3039384e-03, 1.4084242e-03, 2.1619375e-03,-1.0601424e-03, 2.1957275e-03,-6.2760653e-04, 1.1563185e-03, 8.3690288e-04,-2.0022795e-03, 9.2966278e-04, 6.6421089e-05, 2.6929905e-04, 7.3957111e-04,-1.3053084e-03, 1.4667145e-03"
Montgomery North Carolina,"-1.9236339e-02, 2.4252096e-02, 1.1439729e-03, 5.0930660e-02,-4.5534741e-02, 3.4273339e-03, 8.6263046e-03, 1.1479698e-02,-1.0746610e-02, 2.3183140e-03, 2.4286656e-02,-1.7557044e-02,-2.4194852e-03,-4.9091480e-03, 5.9567508e-03,-1.3360358e-02, 5.9423558e-03,-7.4220328e-03,-3.5398465e-03, 2.3159783e-03, 6.3000817e-04, 2.1482634e-04,-1.5106418e-03,-1.7831192e-03, 1.5891409e-03, 6.2707299e-03,-3.5998365e-04,-2.4146279e-03, 2.6706050e-03, 7.7963591e-04,-7.1367185e-04, 4.4629080e-03,-2.2378438e-03, 2.2109964e-05,-1.2890827e-03,-8.9884072e-04,-1.3667486e-03,-3.9733536e-04, 2.0861030e-03, 6.7743869e-04,-6.5980159e-04, 1.4704299e-03, 3.9839274e-03, 1.1887277e-03, 2.7045046e-03, 9.3983003e-04,-1.6399483e-03,-5.2478751e-03, 1.8434194e-03, 9.5263858e-05"
Montgomery Ohio," 1.8369285e-02,-2.0338038e-02, 7.9492807e-02,-5.5200882e-02, 7.1376480e-02,-6.9105148e-02,-1.0461857e-02,-2.3744833e-02, 8.2037533e-03, 3.3029614e-03,-1.0715831e-03, 4.4568893e-03, 4.0338673e-03,-7.6026274e-03, 2.4170047e-03,-7.6481178e-03,-8.0779800e-04,-3.7562251e-03,-3.4705599e-04, 4.0606107e-04,-3.6623250e-03, 3.9486289e-03, 5.5248574e-03, 1.5763449e-02, 5.7884865e-03,-8.6866012e-03,-3.0472591e-03,-6.1934879e-03,-5.0092260e-03,-2.1795298e-03,-2.1621278e-03, 7.5912783e-03, 2.9023809e-03, 3.7156309e-03, 2.2971265e-03,-2.8406219e-03,-2.9237387e-03,-3.5177555e-03,-5.2835355e-03, 5.9946679e-04, 2.6918293e-03,-6.4293790e-04, 1.0225937e-03,-1.5479621e-03, 5.0645572e-04, 2.4896995e-03, 1.0922867e-03, 4.1375607e-03, 1.0647914e-04,-7.9980411e-05"
Montgomery Pennsylvania," 2.98221642e-03,-1.77926347e-02, 4.81531657e-02, 1.18743284e-02, 2.62749735e-02, 3.75112407e-02,-2.31805118e-03,-1.07805699e-03, 4.58484609e-03, 3.28816026e-02, 6.13118056e-03, 1.21325608e-02, 1.93151273e-02,-4.19763988e-03,-2.76347548e-02, 7.98841938e-03,-3.74226533e-02, 1.72472168e-02, 2.90306751e-02,-6.41129771e-03, 9.11029615e-03,-1.03327567e-02, 1.62725262e-02,-1.09556168e-02,-1.21211475e-02, 1.51860912e-03,-3.78564163e-03, 2.08371156e-03,-9.74554976e-04,-8.37454980e-04,-2.71248631e-04,-1.36594160e-03, 9.97839961e-04,-2.32533342e-03, 1.86216633e-03,-7.16378307e-03, 1.54989481e-03, 3.96887958e-03, 9.90508357e-04,-3.05029564e-03,-4.32796514e-04, 6.94194896e-05,-4.51586023e-03, 2.79853004e-03, 6.00349391e-04,-2.01260531e-03, 5.43725910e-03,-2.48058420e-03,-2.80164252e-03,-5.65202499e-04"
Montgomery Tennessee," 0.07293557,-0.05148862, 0.0109591 , 0.04389547,-0.00545084,-0.00073355, 0.03181274,-0.00309359, 0.00491912, 0.00749424, 0.00604943, 0.02501351, 0.0017651 ,-0.01831065, 0.00711954, 0.00174123,-0.00640665, 0.00553517, 0.00833775,-0.00128997,-0.00253793,-0.0048348 , 0.00161037,-0.00322748,-0.0127121 , 0.00371841,-0.00251272,-0.00391161,-0.00293214,-0.00100421, 0.00482108,-0.00114918, 0.00267688,-0.00658153, 0.00092951, 0.00253477,-0.00373676, 0.0069041 , 0.00474076, 0.00363778,-0.00038418,-0.00057511, 0.00099439,-0.00031823, 0.00596036, 0.00055154,-0.00184371, 0.00137562, 0.0022432 , 0.00414554"
Montgomery Texas," 7.80972391e-02,-1.27614453e-01,-8.18749890e-02,-3.52263749e-02,-2.08296557e-03,-4.36932705e-02, 1.75681226e-02, 2.67613214e-03,-7.99922552e-03,-1.87901221e-02, 8.51265714e-03, 1.15747284e-03,-3.47634777e-03, 4.31720214e-03, 8.06043949e-03,-4.23295191e-03, 3.36034433e-03, 6.63415669e-03,-5.72977988e-05, 3.47317167e-04,-4.85618040e-03, 3.24801618e-07, 1.58549263e-03,-7.76870758e-04,-7.17470050e-03,-2.39551836e-03,-3.04606464e-03,-3.40335839e-03,-1.52617949e-03,-1.01654136e-04, 2.67683156e-03,-1.21705653e-03,-9.37060177e-05, 3.94032919e-04, 7.17788236e-04, 1.37136760e-03, 7.89705198e-04, 7.77554931e-04, 1.74194842e-03,-3.85833904e-03, 9.74792638e-04,-9.02639877e-04, 1.51669921e-03,-2.81411875e-03, 7.99738191e-05, 1.30896189e-03, 2.23354273e-05,-2.02093448e-04,-1.77255770e-05,-1.07200630e-03"
Montgomery Virginia,"-1.7155729e-02,-5.3498219e-03, 6.1358148e-03,-3.1843223e-02, 9.8079406e-03,-3.2913435e-02,-2.3804944e-02,-1.2463017e-02,-1.4000777e-02, 3.3326540e-02, 5.4948214e-03, 1.3281517e-04,-6.2543885e-03,-7.5608226e-03, 8.0940258e-03,-7.2851791e-03, 2.5784031e-03,-2.0438717e-03,-1.4017272e-03, 5.6819436e-03,-3.2845717e-03, 4.4587678e-03,-6.4486093e-03,-2.4787374e-03, 8.9233564e-03, 2.4072953e-04,-2.9339988e-03,-2.7459618e-03,-2.9241596e-04, 3.0321821e-03,-2.2817272e-04,-4.7557478e-04,-4.8042639e-05,-1.4050850e-03,-1.5431277e-03, 5.5013079e-04, 7.5853692e-04,-2.0122806e-04,-2.3091325e-04,-3.4341984e-04,-6.5769273e-04,-7.3467597e-04,-1.9698969e-05, 1.1129472e-04, 4.2472329e-04, 1.6878350e-04,-9.9576449e-05, 1.1628271e-04, 5.6297006e-04, 1.2293697e-04"
Montmorency Michigan,"-3.77736352e-02, 1.48283362e-01, 5.52602485e-03,-4.05845493e-02, 1.24933254e-02, 4.22274694e-02,-3.98110859e-02, 1.24640375e-01,-2.85829958e-02, 2.49804854e-02,-3.31977829e-02,-1.76594909e-02,-6.20623678e-03, 5.42111089e-03, 7.06784613e-03,-2.46037217e-03,-7.36697158e-03,-6.21939637e-03, 7.65962247e-03,-1.10974144e-02, 1.54276043e-02, 8.38994794e-03,-1.95572637e-02, 1.57503493e-03, 3.48734367e-03,-1.98706810e-04, 2.70286971e-03, 1.33388792e-04,-3.99178592e-03, 5.12084085e-03,-1.51485170e-03, 8.00802279e-03, 4.25807247e-03, 1.82165031e-03,-1.00818684e-03,-1.16361072e-03, 2.44940352e-03,-2.57884269e-03,-1.43293559e-03,-1.73193438e-03,-1.78931188e-03, 5.72407339e-03,-2.15932447e-03,-1.94139953e-04,-9.71018919e-04, 2.37074168e-03,-6.92569185e-04, 5.88166527e-03, 1.40314258e-03,-1.94407825e-03"
Montour Pennsylvania,"-0.02029363,-0.00020852, 0.02090017,-0.06029304, 0.01282521, 0.00929088,-0.00207271,-0.02354405, 0.02313036, 0.02077538, 0.02131836,-0.0127986 , 0.00866786, 0.00010615, 0.00528235, 0.00102145,-0.00887246, 0.00755614, 0.01394498,-0.00643793,-0.00989209,-0.00768968,-0.00360465, 0.00393272,-0.0059273 ,-0.00759033, 0.01172598, 0.00624102,-0.01084599,-0.01155927, 0.00425867,-0.0054228 ,-0.00645295, 0.00312051, 0.00335664, 0.00291499, 0.00385359, 0.00508321, 0.00463024,-0.00929558,-0.00044708,-0.00165047, 0.00332749,-0.00326839,-0.00018409, 0.00183085,-0.00017704,-0.00075318,-0.00085639,-0.00182151"
Montrose Colorado," 7.1576111e-02,-4.6571817e-02,-3.4664165e-02, 8.1276655e-02,-2.1880136e-03, 4.1045449e-03,-2.5650868e-02,-4.4083674e-03,-2.2086678e-02,-2.8218830e-03, 5.3984202e-03,-2.9442750e-02,-2.0810731e-03, 5.5243308e-03,-8.4245251e-03,-2.1645661e-02, 9.0654567e-03, 6.6888235e-03, 4.5772148e-03,-1.4286089e-03,-1.4781934e-03,-2.7084241e-03, 3.4955349e-03,-6.5937666e-03,-2.2870111e-03, 1.9026994e-03,-4.4375192e-03, 4.1769943e-03, 5.3632911e-03,-2.0461488e-03,-2.6098330e-04,-6.7435822e-04,-4.1348506e-03,-1.2464144e-03,-2.4520615e-03, 3.2181997e-04, 1.8755514e-03,-1.5506244e-03,-1.4111359e-03,-1.1120525e-03, 8.1304612e-04,-1.1452907e-05,-1.3038764e-03,-1.1214905e-03,-3.5087997e-04, 6.2312587e-04, 4.9242773e-04,-2.0022958e-04,-1.3754754e-04, 1.7901817e-04"
Moody South Dakota,"-1.7153695e-02, 1.6277137e-01,-3.0095123e-03, 4.7272298e-02, 9.1802189e-03,-7.5981398e-03,-4.0547397e-02, 1.5003094e-02,-3.4058064e-02,-6.8755612e-02, 2.0701803e-02, 7.3320442e-03, 5.4196869e-03,-1.7099617e-03, 9.7322986e-03,-1.3795233e-02,-4.6752966e-03,-5.1750587e-03,-2.0680502e-03,-2.6118017e-03,-7.1800747e-03, 2.3015572e-03, 3.6498161e-03,-4.0087388e-03,-8.2415812e-05,-2.4188287e-03, 3.0937104e-04,-2.1888057e-04,-1.8944393e-03, 1.3342967e-03, 1.6109366e-03, 2.5303073e-03, 7.0073496e-04,-6.9419772e-04,-8.2583487e-04,-4.4504652e-04, 5.4343749e-04, 6.1514816e-04, 3.1995919e-04, 3.1240468e-04,-4.3317728e-04,-2.1075566e-04,-3.3912589e-04,-7.6345124e-05,-2.6283513e-05, 3.1776368e-04,-2.7932748e-04,-3.1919449e-04,-4.1973739e-04,-5.4903790e-05"
Moore North Carolina," 3.4304556e-02,-3.5179231e-02, 2.7693098e-02, 1.4341653e-02,-4.9215103e-03, 4.5665037e-03, 1.3681485e-02,-1.0124363e-02,-1.6842103e-02,-2.1019641e-03,-5.3328937e-03, 1.4870291e-04, 3.3459943e-03,-2.9301590e-03,-2.5738175e-03,-9.6826227e-03, 3.1924197e-03,-4.7898395e-03,-1.0367206e-03, 5.1788003e-03, 9.0549514e-03,-8.0738598e-03, 1.0633438e-02, 1.0102523e-03, 2.4584071e-03, 7.1129077e-03,-7.1532782e-03, 3.0383107e-03, 6.9373455e-03,-2.0267913e-05,-3.5449404e-03, 1.4688114e-03,-2.2656529e-03, 2.5197654e-03, 3.3077043e-03, 4.5032604e-03, 8.0576196e-04,-2.0167297e-03, 1.8253835e-04, 1.6000934e-04,-2.2437419e-03, 9.4383562e-05, 1.7297072e-03, 1.0559540e-03, 2.8187309e-03, 3.6737599e-04,-6.5210124e-04,-3.5732354e-03, 1.6072036e-03, 4.2460320e-04"
Moore Tennessee," 3.46948393e-02, 1.07902773e-01, 1.69309136e-02,-3.42712514e-02,-5.25559159e-03, 1.04585579e-02, 2.28048414e-02,-2.95362528e-03, 5.81477098e-02, 3.81536111e-02,-1.36175249e-02, 1.51148196e-02, 2.71994583e-02, 1.22143645e-02,-2.64812051e-03, 3.33366729e-02, 3.35398093e-02,-1.33767473e-02,-3.37542519e-02,-1.21754836e-02,-2.76854821e-02,-1.02598555e-02,-5.20075019e-03,-7.53963925e-03, 1.31732160e-02, 2.21331697e-02,-3.91322793e-03,-9.03810095e-03,-6.22553285e-03, 2.22854763e-02,-1.78979267e-03,-3.48206162e-02,-7.02949474e-03, 1.74922723e-04, 3.46113741e-02, 9.35176481e-03, 2.60981428e-03,-1.08178891e-02, 9.01320454e-05, 1.12606008e-02, 5.41373380e-02, 1.85890775e-02,-8.28508753e-03, 2.48496179e-02,-3.34607884e-02, 6.85975235e-03,-1.49165941e-02,-4.68060467e-03,-3.22643816e-02, 4.26127808e-03"
Moore Texas,"-1.35997627e-02,-4.15655077e-02,-5.47101833e-02, 8.67210403e-02, 3.73020070e-03, 1.70459431e-02,-1.29572246e-02,-9.13349353e-03,-2.49638874e-02,-4.16954532e-02, 5.55907888e-03, 6.40541920e-03, 3.34712816e-03, 3.36908293e-03,-3.85458901e-04, 6.16681995e-03,-3.57591012e-03, 9.66112479e-04, 1.17322116e-03,-9.01883189e-03, 1.59408376e-02,-1.07267452e-03,-9.33135487e-03,-1.94170838e-03, 8.45366996e-03,-1.04038234e-04, 4.60936455e-03,-2.43814918e-03, 7.16467714e-03, 1.78578121e-05, 2.41167308e-03,-2.30495050e-03,-2.53422710e-04, 1.07260130e-03,-2.32930644e-03, 4.91729414e-04, 1.02175423e-03,-7.29565800e-04,-1.51980115e-04,-1.81293057e-03,-7.87085446e-04, 3.27819289e-04,-4.19043441e-04,-2.59060005e-04,-2.43256392e-04,-1.11215079e-04,-1.38909629e-04,-3.95115931e-04, 2.45207084e-05, 2.01078030e-04"
Mora New Mexico," 5.6967903e-02, 2.3749308e-03,-6.4478293e-03, 1.5132074e-01,-4.5198530e-02,-2.2830117e-02,-6.8087243e-02, 1.1180181e-01,-3.8020097e-02,-2.9324971e-02, 4.7736306e-02,-3.8642924e-02,-5.4661613e-03, 2.8930283e-03, 8.5113356e-03,-1.3406052e-02, 6.0700048e-03,-1.6335245e-03, 1.0005244e-03, 2.9517111e-04,-5.8871275e-03, 3.4926455e-03, 2.9440818e-03,-5.1054545e-03, 6.0148881e-04,-5.0898292e-04, 5.9595017e-04,-3.9569532e-05,-2.4261149e-03, 1.9204562e-03, 2.1879545e-03, 2.1735192e-03, 8.7194639e-05, 1.3582304e-03,-9.8298688e-04,-2.4523042e-04,-6.5906090e-04, 3.9502390e-04, 1.7608736e-04, 3.6877758e-04,-1.8689767e-04, 2.1682867e-04,-2.7253726e-04,-1.1389598e-04, 1.9793752e-04, 3.1212170e-04,-2.3611568e-04,-1.3389988e-04,-3.2952771e-04,-8.7672641e-05"
Morgan Alabama,"-0.03313695,-0.02403552, 0.03292194, 0.00252644,-0.03568522,-0.00387583, 0.03852598,-0.01958805,-0.01190623,-0.02545807,-0.01525544, 0.00214586,-0.0095116 ,-0.00179885, 0.00870444, 0.0061295 ,-0.00168782,-0.00702042,-0.00406831, 0.00580881,-0.00570748, 0.0037112 ,-0.00164093, 0.00051878, 0.00094572,-0.00104937,-0.00198754,-0.00244117,-0.00083369, 0.00262793,-0.00024806, 0.00270589, 0.001125  , 0.00104192, 0.00265221,-0.00406872, 0.00157863, 0.00056933,-0.00309094, 0.00123693, 0.00050544,-0.00048037, 0.00226298,-0.00070475, 0.00037234, 0.00015268, 0.00085416, 0.00065462,-0.00087673, 0.00016178"
Morgan Colorado," 3.12962569e-02,-1.65672861e-02,-4.81891492e-03, 1.17132075e-01,-1.09788543e-02,-1.87732163e-04,-7.68926460e-03,-1.37939872e-02, 1.03161484e-02,-2.27888487e-02,-1.76290460e-02, 2.39750165e-02,-1.58964600e-02,-1.75479855e-02, 1.68454405e-02,-7.59144081e-03, 1.05569018e-02, 5.15623949e-03,-1.47273736e-02,-6.31429348e-03,-1.25762308e-02, 3.85418208e-03, 7.11261528e-03,-1.96622079e-03, 6.01519225e-03,-5.96479105e-04,-1.42569153e-03,-1.48407824e-03,-2.41367542e-03, 2.30535516e-03, 2.25394312e-03,-1.98775189e-04, 7.74589542e-04,-1.97853544e-04,-1.83468265e-03, 9.61944694e-04,-1.57103129e-03,-1.85107312e-03,-5.31302358e-04, 4.93315922e-04,-4.75363224e-04,-3.22815031e-04, 1.25604594e-04,-6.15798053e-04, 1.62827564e-04, 1.87211030e-04,-2.97202554e-04,-2.72420613e-04, 1.07992119e-05, 6.16125035e-05"
Morgan Georgia," 0.06149334,-0.00964622,-0.03277045, 0.00602952,-0.05030526, 0.0085137 , 0.05459451,-0.01308906,-0.00391047, 0.00117467,-0.01146679,-0.01921784, 0.00146214,-0.00651887,-0.00105903,-0.01187219, 0.00500827,-0.00688001,-0.00288067,-0.00146386, 0.00126529,-0.00289453, 0.00975067, 0.00746877, 0.0014773 , 0.00334464,-0.00396683, 0.00265469, 0.00353581,-0.00133569,-0.00821671,-0.00463902, 0.00102963,-0.00293498,-0.00243432,-0.00028043,-0.00066478, 0.00039864,-0.00080139,-0.00110862, 0.00102024,-0.001122  ,-0.00093187,-0.0006193 , 0.00139179, 0.00086331, 0.00109858, 0.00072518, 0.00028113, 0.00076265"
